2024-02-28 at 17:47:31 | INFO | Creating the Mismatch Database
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3379	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3380	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3381	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3382	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3383	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3384	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3385	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3386	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3387	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3388	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3389	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3390	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3391	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3392	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3393: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3394: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3395: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3396: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3397: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3398	DimerFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3399	DimerFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3400	DimerFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3401	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3402	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3403	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3404	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3405	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3406	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3407	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3408	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3409	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3410	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3411	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3412	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3413	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3414	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3415	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3416	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3417	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3418	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3419	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3420	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3421	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3422	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3423	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3424	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3425	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3426	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3427	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3428	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3429	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3430	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3431	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3432	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3433	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3434	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3435	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3436	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3437	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3438	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3439	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3440	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3441	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3442	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3443	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3444	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3445	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3446	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3447	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3448	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3449	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3450	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3451	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3452	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3453	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3454	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3455	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3456	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3457	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3458	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3459	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3460	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3461	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3462	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3463	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3464	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3465	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3466	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3467	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3468	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3469	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3470	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3471	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3472	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3473	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3474	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3475	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3476	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3477	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3478	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3479	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3480	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3481	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3482	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3483	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3484	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3485	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3486	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3487	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3488	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3489	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3490	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3491	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3492	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3493	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3494	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3495	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3496	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3497	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3498	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3499	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3500	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3501	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3502	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3503	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3504	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3505	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3506	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3507	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3508	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3509	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3510	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3511	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3512	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3513	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3514	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3515	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3516	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3517	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3518	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3519	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3520	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3521	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3522	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3523	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3524	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3525	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3526	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3527	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3528	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3529	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3530	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3531	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3532	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3533	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3534	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3535	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3536	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3537	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3538	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3539	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3540	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3541	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3542	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3543	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3544	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3545	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3546	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3547	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3548	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3549	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3550	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3551	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3552	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3553	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3554	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3555	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3556	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3557	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3558	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3559	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3560	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3561	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3562	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3563	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3564	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3565	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3566	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3567	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3568	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3569	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3570	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3571	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3572	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3573	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3574	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3575	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3576	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3577	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3578	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3579	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3580	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3581	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3582	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3583	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3584	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3585	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3586	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3587	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3588	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3589	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3590	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3591	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3592	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3593	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3594: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3595: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3596	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3597	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3598	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3599	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3600	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3601	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3602	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3603	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3604: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3605	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3606	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3607	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3608	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3609	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3610	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3611	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3612	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3613	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3614	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3615	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3616	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3617: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3618	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3619	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3620	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3621	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3622	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3623	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3624	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3625	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3626	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3627	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3628	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3629	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3630	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3631	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3632	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3633	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3634	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3635	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3636	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3637	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3638	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3639	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3640	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3641	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3642	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3643: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3644	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3645	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3646	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3647	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3648	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3649	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3650	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3651	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3652	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3653	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3654	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3655	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3656: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3657: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3658	DimerFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3659: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3660: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3661	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3662	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3663: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3664: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3665: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3666: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3667: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3668: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3669: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3670	DimerFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3671: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3672	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3673	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3674	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3675	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3676	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3677	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3678	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3679	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3680	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3681	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3682	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3683	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3684	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3685	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3686	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3687	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3688	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3689	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3690	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3691	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3692	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3693	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3694	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3695	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3696	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3697	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3698	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3699	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3700	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3701	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3702	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3703	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3704	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3705	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3706: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3707: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3708: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3709: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3710: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3711: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3712	DimerFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3713	DimerFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3714	DimerFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3715	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3716	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3717	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3718	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3719	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3720	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3721	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3722	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3723: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3724: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3725: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3726: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3727: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3728: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3729: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3730: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3731: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3732: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3733: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3734	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3735	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3736: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3737: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3738: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3739	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3740	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3741	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3742	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3743	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3744	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 3745	HighGC
