2024-02-13 at 14:51:58 | INFO | Creating the Mismatch Database
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1429	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1430	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1431	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1432	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1433	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1434	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1435	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1436	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1437	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1438	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1439	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1440	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1441	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1442	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1443	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1444	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1445	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1446	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1447	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1448	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1449	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1450	HairpinFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1451	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1452	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1453	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1454	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1455	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1456	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1457	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1458	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1459	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1460	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1461	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1462	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1463	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1464	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1465	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1466	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1467	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1468	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1469	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1470	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1471	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1472	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1473	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1474	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1475	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1476	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1477	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1478	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1479	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1480	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1481	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1482	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1483	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1484	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1485	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1486	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1487	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1488	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1489	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1490	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1491	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1492	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1493	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1494	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1495	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1496	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1497	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1498	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1499	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1500	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1501	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1502	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1503	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1504	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1505	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1506	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1507	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1508	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1509	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1510	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1511	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1512	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1513	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1514	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1515	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1516	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1517	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1518	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1519	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1520	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1521	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1522	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1523	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1524	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1525	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1526	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1527	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1528	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1529	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1530	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1531	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1532	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1533	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1534	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1535	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1536	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1537	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1538	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1539	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1540	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1541	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1542	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1543	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1544	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1545	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1546	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1547	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1548	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1549	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1550	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1551	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1552	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1553	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1554	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1555	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1556	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1557	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1558	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1559	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1560	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1561	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1562	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1563	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1564	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1565	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1566	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1567	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1568	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1569	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1570	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1571	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1572	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1573	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1574	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1575	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1576	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1577	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1578	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1579	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1580	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1581	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1582	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1583	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1584	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1585	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1586	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1587	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1588	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1589	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1590	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1591	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1592	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1593	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1594	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1595	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1596	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1597	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1598	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1599	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1600	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1601	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1602	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1603	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1604	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1605	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1606	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1607	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1608	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1609	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1610	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1611	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1612	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1613	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1614	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1615	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1616	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1617	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1618	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1619	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1620	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1621	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1622	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1623	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1624	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1625	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1626	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1627	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1628	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1629	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1630	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1631	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1632	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1633	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1634	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1635	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1636	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1637	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1638	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1639	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1640	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1641	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1642	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1643	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1644	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1645: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1646	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1647	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1648	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1649	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1650	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1651	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1652	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1653	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1654	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1655	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1656	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1657	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1658	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1659	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1660	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1661	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1662	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1663	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1664	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1665	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1666	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1667	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1668	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1669	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1670	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1671	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1672	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1673	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1674	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1675	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1676	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1677	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1678	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1679	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1680	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1681	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1682	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1683	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1684	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1685	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1686	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1687	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1688	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1689	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1690	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1691	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1692	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1693	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1694	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1695	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1696	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1697	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1698	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1699	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1700	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1701	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1702	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1703	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1704	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1705	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1706	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1707	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1708	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1709	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1710	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1711	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1712	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1713	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1714	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1715	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1716	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1717	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1718	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1719	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1720	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1721	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1722	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1723	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1724	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1725	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1726	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1727	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1728	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1729	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1730	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1731	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1732	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1733	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1734	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1735	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1736	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1737	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1738	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1739	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1740	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1741	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1742	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1743	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1744	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1745	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1746	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1747	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1748	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1749	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1750	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1751	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1752	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1753	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1754	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1755	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1756	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1757	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1758	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1759	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1760	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1761	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1762	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1763	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1764	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1765	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1766	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1767	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1768	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1769	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1770	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1771	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1772	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1773	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1774	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1775	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1776	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1777	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1778	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1779	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1780	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1781	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1782	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1783	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1784	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1785	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1786	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1787	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1788	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1789	GapOnSetBase
2024-02-13 at 14:54:13 | DEBUG | FKmer: 1790	GapOnSetBase
